,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
96,14.848180150985717,3.313407106571185,1.1850104331970215,0.28695656636549605,0.03,500,"{'gamma': 0.03, 'C': 500}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7665488820218085,0.004735603846860421,81
41,20.724628829956053,3.87036122968441,2.777307939529419,0.7112807580074381,0.03,5,"{'gamma': 0.03, 'C': 5}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7665488820218085,0.004735603846860421,81
93,16.175694489479064,3.8568086977294955,1.5127082109451293,0.47214613918383136,0.03,1000,"{'gamma': 0.03, 'C': 1000}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7665488820218085,0.004735603846860421,81
71,18.265298223495485,5.333031165561525,2.501981806755066,0.6425390258163142,0.03,10,"{'gamma': 0.03, 'C': 10}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7665488820218085,0.004735603846860421,81
15,16.585886216163637,3.735341777450375,1.886855149269104,0.7609655165889073,0.01,50,"{'gamma': 0.01, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7658972529491267,0.004879303867662057,85
54,19.544261002540587,5.091199384122445,2.4887117385864257,0.5503411197128397,0.01,3,"{'gamma': 0.01, 'C': 3}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7658972529491267,0.004879303867662057,85
74,20.744864964485167,2.0197491626253115,2.848445510864258,0.5517906444523245,0.01,5,"{'gamma': 0.01, 'C': 5}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7658972529491267,0.004879303867662057,85
31,19.865573000907897,5.709575292916457,2.7775119304656983,0.7567992436288591,0.005,3,"{'gamma': 0.005, 'C': 3}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7658972529491267,0.004879303867662057,85
53,15.701655268669128,5.076439429126612,1.999332594871521,0.9280992168064741,0.001,1,"{'gamma': 0.001, 'C': 1}",0.7513227513227514,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7658916834698731,0.006139064797269376,89
48,20.700868582725526,4.84295495288997,2.831935238838196,0.7086097426542841,0.005,500,"{'gamma': 0.005, 'C': 500}",0.7513227513227514,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7652400543971913,0.0061816890618765314,90
73,21.241712188720705,3.090905918022904,2.744183564186096,0.6631045635349366,0.01,500,"{'gamma': 0.01, 'C': 500}",0.7513227513227514,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7652400543971913,0.0061816890618765314,90
14,19.1094691991806,4.365578930766527,2.649530291557312,0.9523833984100032,0.01,100,"{'gamma': 0.01, 'C': 100}",0.7513227513227514,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7652400543971913,0.0061816890618765314,90
20,20.76120674610138,4.158598725255708,2.653182291984558,0.7227194730001566,0.01,1000,"{'gamma': 0.01, 'C': 1000}",0.7513227513227514,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7652400543971913,0.0061816890618765314,90
17,15.782556915283203,4.3090726846841605,2.280457949638367,0.7287666715832279,0.005,5,"{'gamma': 0.005, 'C': 5}",0.7513227513227514,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7652400543971913,0.0061816890618765314,90
43,20.129534196853637,3.850984761180538,2.3019261837005613,0.7829360096939789,0.0001,3,"{'gamma': 0.0001, 'C': 3}",0.7513227513227514,0.7708333333333333,0.7578947368421053,0.7619047619047619,0.7684210526315789,0.7619047619047619,0.7724867724867724,0.761904761904762,0.768421052631579,0.768421052631579,0.7643515037593985,0.006223168502866537,95
86,19.45052101612091,3.7725527568990698,2.574722099304199,0.6754707717832688,0.0001,5,"{'gamma': 0.0001, 'C': 5}",0.7513227513227514,0.7708333333333333,0.7578947368421053,0.7619047619047619,0.7684210526315789,0.7619047619047619,0.7724867724867724,0.761904761904762,0.768421052631579,0.768421052631579,0.7643515037593985,0.006223168502866537,95
46,16.506191515922545,4.734108084571731,2.1299115657806396,0.7074523806603986,0.0005,50,"{'gamma': 0.0005, 'C': 50}",0.7513227513227514,0.7708333333333333,0.7578947368421053,0.7619047619047619,0.7748691099476439,0.7619047619047619,0.7724867724867724,0.761904761904762,0.768421052631579,0.761904761904762,0.7643446804183234,0.006861209267752915,97
84,19.124569416046143,4.556334863326499,2.4173301458358765,0.870069057929716,0.0005,100,"{'gamma': 0.0005, 'C': 100}",0.7513227513227514,0.7708333333333333,0.7578947368421053,0.7619047619047619,0.7748691099476439,0.7619047619047619,0.7724867724867724,0.761904761904762,0.768421052631579,0.761904761904762,0.7643446804183234,0.006861209267752915,97
89,18.51334159374237,4.6819108374368605,1.7843406438827514,0.6446155459975861,0.001,500,"{'gamma': 0.001, 'C': 500}",0.7513227513227514,0.7708333333333333,0.7578947368421053,0.7619047619047619,0.7748691099476439,0.7619047619047619,0.768421052631579,0.761904761904762,0.768421052631579,0.761904761904762,0.7639381084328039,0.006476357506614303,99
12,20.040978407859804,6.133873564810699,2.215796637535095,0.7493904087261518,0.0001,500,"{'gamma': 0.0001, 'C': 500}",0.7513227513227514,0.7708333333333333,0.7578947368421053,0.7619047619047619,0.7684210526315789,0.7619047619047619,0.7724867724867724,0.761904761904762,0.768421052631579,0.761904761904762,0.7636998746867169,0.006102928603115277,100
