,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
81,16.899244022369384,4.880762752477262,2.068003749847412,0.6288303495826861,3,0.3,"{'gamma': 3, 'C': 0.3}",0.7362637362637362,0.7643979057591623,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7111111111111112,0.7659574468085107,0.7333333333333333,0.7386363636363636,0.768421052631579,0.7542770761245826,0.021486582680114653,55
76,20.582615756988524,3.4217500613782907,2.784296417236328,0.8922913900425539,1000,0.3,"{'gamma': 1000, 'C': 0.3}",0.7362637362637362,0.7643979057591623,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7111111111111112,0.7659574468085107,0.7333333333333333,0.7386363636363636,0.768421052631579,0.7542770761245826,0.021486582680114653,55
24,19.989944863319398,5.257140023438723,2.775131416320801,0.7795013119396433,1,0.3,"{'gamma': 1, 'C': 0.3}",0.7362637362637362,0.7643979057591623,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7111111111111112,0.7659574468085107,0.7333333333333333,0.7386363636363636,0.768421052631579,0.7542770761245826,0.021486582680114653,55
82,21.5242516040802,2.3990434016986995,2.341124105453491,0.6524001470825479,100,0.3,"{'gamma': 100, 'C': 0.3}",0.7362637362637362,0.7643979057591623,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7111111111111112,0.7659574468085107,0.7333333333333333,0.7386363636363636,0.768421052631579,0.7542770761245826,0.021486582680114653,55
98,16.842220973968505,2.8815820281490465,1.2243723630905152,0.11250560928708074,0.0005,3,"{'gamma': 0.0005, 'C': 3}",0.7262569832402235,0.7567567567567568,0.7783783783783784,0.7700534759358288,0.7700534759358288,0.7362637362637362,0.7431693989071038,0.7241379310344828,0.7624309392265194,0.7613636363636364,0.7528864712042495,0.01823055881084713,60
89,18.399543499946596,5.481190683105814,2.284643793106079,0.7062805291955324,0.001,10,"{'gamma': 0.001, 'C': 10}",0.7386363636363635,0.7526881720430108,0.7741935483870968,0.7700534759358288,0.7608695652173914,0.7444444444444444,0.7333333333333333,0.7344632768361581,0.759776536312849,0.7514450867052024,0.7519903802851677,0.013601691703847852,61
77,19.16460542678833,3.90834425124772,2.7731090068817137,0.4692338506437746,3,0.5,"{'gamma': 3, 'C': 0.5}",0.729281767955801,0.7643979057591623,0.7708333333333333,0.7684210526315789,0.7741935483870968,0.7111111111111112,0.7540983606557379,0.7262569832402235,0.7386363636363636,0.7624309392265194,0.7499661365936927,0.020908748572705957,62
93,18.81167025566101,4.2108325911969295,1.6643633365631103,0.3928273709116715,0.2,0.5,"{'gamma': 0.2, 'C': 0.5}",0.729281767955801,0.7643979057591623,0.7708333333333333,0.7684210526315789,0.7717391304347827,0.7111111111111112,0.7540983606557379,0.7231638418079096,0.7386363636363636,0.7624309392265194,0.7494113806552299,0.021004796973302077,63
87,18.564665842056275,4.471689530922692,2.0337124109268188,0.6107368182911733,0.0001,10,"{'gamma': 0.0001, 'C': 10}",0.7333333333333333,0.7431693989071038,0.7582417582417582,0.7567567567567568,0.7659574468085106,0.7222222222222222,0.7431693989071038,0.741573033707865,0.7567567567567568,0.759776536312849,0.748095664195426,0.012988073854622697,64
83,19.75998251438141,4.837340641745005,1.9874348878860473,0.5960145456086205,0.0001,50,"{'gamma': 0.0001, 'C': 50}",0.7231638418079096,0.7403314917127072,0.7444444444444444,0.7675675675675677,0.7582417582417582,0.7303370786516854,0.7374301675977654,0.7251461988304094,0.7570621468926555,0.7529411764705882,0.7436665872217492,0.014285711408309863,65
